0.063,0.752
0.465,0.792
0.096,0.755
1.067,0.620
0.488,0.137
0.239,0.504
0.496,0.072
0.261,0.475
0.456,0.114
0.513,0.697
0.038,0.769
0.191,0.499
0.452,0.669
0.226,0.470
0.365,0.505
0.404,0.730
0.031,0.752
0.401,0.802
0.242,0.446
0.406,0.749
0.312,0.450
0.048,0.817
0.425,0.745
0.351,0.468
0.482,0.067
0.467,0.114
0.977,0.521
0.457,0.721
0.523,0.683
0.469,0.034
0.060,0.822
0.506,0.128
0.262,0.500
0.265,0.424
0.453,0.049
0.321,0.527
0.985,0.541
0.391,0.666
0.493,0.096
0.953,0.530
0.378,0.718
1.012,0.527
0.260,0.449
0.440,0.709
0.290,0.472
0.962,0.555
0.526,0.079
0.070,0.817
0.253,0.528
0.174,0.813
0.435,0.061
0.440,0.766
1.000,0.534
0.521,0.010
0.542,0.107
0.447,0.100
0.920,0.615
0.487,0.044
0.459,0.126
0.512,0.070
0.467,0.067
0.006,0.803
0.235,0.514
0.363,0.736
0.503,0.026
0.061,0.807
0.988,0.532
0.922,0.499
0.942,0.573
0.296,0.534
0.368,0.479
0.465,0.737
0.999,0.525
0.234,0.457
0.383,0.755
0.111,0.771
0.467,0.039
0.440,0.751
0.457,0.713
0.038,0.825
0.475,0.122
0.455,0.736
0.465,0.052
0.960,0.552
0.466,0.087
1.002,0.540
0.274,0.559
1.012,0.554
0.448,0.212
0.966,0.532
0.044,0.793
0.506,0.063
0.225,0.454
0.542,0.068
0.098,0.792
0.423,0.643
0.353,0.549
0.984,0.466
0.973,0.562
0.387,0.722
0.142,0.757
0.262,0.484
0.324,0.591
0.555,0.029
0.486,0.044
0.262,0.470
0.912,0.475
0.424,0.117
0.447,0.819
0.485,0.024
0.537,0.091
0.082,0.712
0.080,0.840
0.380,0.768
0.860,0.572
0.556,0.112
0.485,0.013
0.345,0.555
0.048,0.794
0.258,0.480
0.212,0.565
0.228,0.500
0.532,0.728
0.927,0.548
0.953,0.562
0.484,0.767
0.949,0.434
0.508,0.068
0.266,0.489
1.041,0.520
0.265,0.523
0.075,0.729
0.431,0.763
0.200,0.465
0.417,0.729
0.145,0.814
0.511,0.113
0.259,0.549
0.468,0.094
0.036,0.840
0.055,0.770
0.439,0.720
0.423,0.764
0.266,0.502
0.247,0.432
0.285,0.484
0.192,0.465
0.267,0.511
0.174,0.781
0.030,0.819
1.019,0.607
0.114,0.772
0.464,0.110
0.953,0.552
0.075,0.697
0.453,0.015
0.944,0.463
0.958,0.563
0.340,0.425
0.024,0.772
0.300,0.552
0.091,0.745
0.402,0.677
0.964,0.487
0.959,0.498
0.555,0.078
0.449,0.720
0.976,0.542
0.925,0.529
0.505,0.105
0.975,0.552
0.934,0.610
0.997,0.556
0.969,0.489
0.528,0.708
0.978,0.526
0.917,0.561
0.949,0.584
0.949,0.567
0.102,0.800
0.265,0.473
0.994,0.522
0.354,0.555
0.505,0.084
0.973,0.527
0.954,0.530
0.471,0.126
0.057,0.846
0.545,0.761
0.256,0.466
0.365,0.741
0.423,0.756
0.278,0.503
0.300,0.489
0.933,0.501
0.375,0.728
0.338,0.445
0.075,0.746
0.931,0.498
0.371,0.691
0.054,0.716
0.447,0.714
0.589,0.049
0.474,0.101
1.018,0.570
0.045,0.810
0.428,0.691
0.542,0.031
0.249,0.497
0.488,0.656
0.453,0.803
0.495,0.064
0.073,0.764
0.058,0.782
0.294,0.532
0.456,0.709
0.139,0.833
0.458,0.777
0.505,0.059
0.536,0.081
1.005,0.560
0.563,0.050
0.395,0.792
1.012,0.660
1.002,0.537
0.061,0.808
0.065,0.751
0.284,0.509
0.212,0.518
0.154,0.769
0.479,0.782
0.275,0.517
0.075,0.745
1.005,0.522
0.229,0.482
0.235,0.502
0.105,0.838
0.528,0.092
0.474,0.723
0.333,0.783
0.545,0.101
0.345,0.532
0.124,0.786
0.033,0.753
0.376,0.660
0.472,0.758
0.469,0.666
1.021,0.512
0.933,0.547
0.339,0.476
0.475,0.164
0.215,0.508
0.076,0.761
0.421,0.726
0.496,0.095
0.575,0.130
0.066,0.749
0.108,0.808
0.062,0.782
0.228,0.400
0.290,0.482
0.977,0.532
0.922,0.527
0.501,0.051
0.952,0.513
0.499,0.118
0.023,0.746
0.254,0.515
0.505,0.148
0.909,0.516
0.578,0.060
1.028,0.527
0.535,0.110
0.412,0.727
0.304,0.523
0.463,0.684
0.524,0.057
0.414,0.775
1.048,0.538
0.227,0.432
0.468,0.076
0.064,0.729
0.366,0.756
0.973,0.501
0.418,0.734
0.231,0.498
0.063,0.794
0.963,0.592
0.984,0.642
0.131,0.772
0.233,0.511
0.476,0.073
0.088,0.752
0.358,0.693
0.492,0.078
0.925,0.548
0.357,0.572
0.527,0.063
1.068,0.510
0.106,0.802
0.541,0.149
0.468,0.070
0.115,0.731
0.989,0.546
0.077,0.792
0.094,0.783
0.940,0.602
0.024,0.814
0.011,0.780
0.437,0.038
0.031,0.798
0.976,0.499
0.478,0.112
0.409,0.766
0.484,0.057
0.334,0.509
0.261,0.457
0.428,0.628
0.052,0.767
0.230,0.467
0.001,0.765
0.481,0.064
0.525,0.097
0.421,0.709
0.954,0.482
0.432,0.680
0.490,0.111
0.523,0.105
0.054,0.807
0.358,0.477
0.511,0.052
0.975,0.503
0.420,0.743
0.013,0.789
0.227,0.474
0.273,0.495
0.490,0.084
0.271,0.523
0.560,0.018
0.519,0.131
0.524,0.152
0.172,0.812
0.438,0.832
0.435,0.106
0.991,0.598
0.044,0.791
0.449,0.684
0.068,0.792
0.476,0.788
0.205,0.521
0.461,0.017
0.111,0.756
0.436,0.751
0.241,0.508
0.125,0.797
0.490,0.066
0.461,0.046
0.451,0.684
0.238,0.504
0.445,0.749
0.501,0.024
0.963,0.576
0.014,0.746
1.002,0.559
0.212,0.464
0.469,0.003
0.008,0.737
0.546,0.084
0.411,0.087
0.964,0.499
0.209,0.568
0.989,0.511
0.436,0.723
0.424,0.711
0.017,0.776
0.205,0.533
0.175,0.435
0.554,0.098
0.302,0.581
0.968,0.500
0.610,0.025
0.096,0.802
0.947,0.577
0.959,0.505
0.459,0.103
0.980,0.551
0.990,0.635
0.289,0.480
0.074,0.776
0.933,0.555
0.590,0.090
0.221,0.522
0.923,0.545
0.440,0.720
0.521,0.064
0.108,0.798
0.962,0.538
0.133,0.856
0.536,0.737
0.440,0.714
0.324,0.475
0.247,0.490
0.427,0.743
0.457,0.721
0.286,0.484
0.428,0.684
0.014,0.828
0.411,0.738
0.217,0.476
0.935,0.496
0.544,0.055
0.987,0.529
0.458,0.723
0.474,0.709
0.038,0.782
0.081,0.791
0.086,0.782
0.050,0.761
0.940,0.603
0.397,0.724
0.448,0.130
0.304,0.455
0.434,0.729
0.460,0.746
0.425,0.791
0.422,0.106
0.965,0.555
0.561,0.067
0.264,0.468
0.410,0.733
0.230,0.508
0.062,0.749
0.275,0.495
1.066,0.575
1.045,0.521
0.265,0.525
0.176,0.514
0.937,0.569
0.354,0.762
0.204,0.516
0.098,0.733
0.395,0.716
0.405,0.728
0.020,0.751
0.436,0.042
0.968,0.565
0.275,0.581
1.003,0.550
1.014,0.478
0.267,0.463
0.449,0.726
0.045,0.829
0.197,0.441
0.491,0.006
0.264,0.535
0.941,0.567
0.484,0.077
0.095,0.756
0.442,0.058
0.119,0.807
0.467,0.765
1.013,0.562
1.006,0.530
0.218,0.498
0.503,0.120
0.957,0.479
0.269,0.406
0.329,0.470
0.278,0.436
0.442,0.054
0.285,0.536
0.917,0.527
0.501,0.713
0.092,0.760
0.016,0.871
0.453,0.076
0.069,0.709
0.442,0.775
0.540,0.089
0.378,0.476
0.201,0.465
0.455,0.681
1.068,0.523
0.562,0.162
0.512,0.050
0.908,0.527
0.467,0.722
0.073,0.818
0.477,0.133
0.091,0.755
0.987,0.586
0.058,0.786
0.115,0.686
0.074,0.809
0.520,0.114
0.281,0.520
1.020,0.520
0.525,0.107
0.279,0.554
0.974,0.561
0.223,0.520
0.005,0.777
0.467,0.752
0.967,0.559
0.414,0.698
0.983,0.581
1.030,0.479
0.550,0.084
0.577,0.008
1.017,0.561
0.446,0.725
0.504,0.766
0.256,0.485
0.512,0.058
1.008,0.545
0.284,0.480
0.071,0.724
0.238,0.509
0.493,0.046
0.271,0.489
0.262,0.434
0.963,0.489
0.295,0.509
0.453,0.015
0.043,0.715
0.485,0.096
0.965,0.579
0.231,0.449
0.107,0.798
0.263,0.503
0.470,0.705
0.089,0.781
0.267,0.547
0.404,0.030
0.981,0.542
0.329,0.470
0.335,0.449
0.945,0.629
0.035,0.791
0.036,0.819
0.455,0.699
0.151,0.814
0.240,0.511
0.108,0.738
0.472,0.727
0.282,0.522
1.071,0.552
0.282,0.531
0.433,0.723
0.471,0.053
0.110,0.748
0.505,0.057
1.008,0.579
0.304,0.460
0.940,0.558
0.990,0.582
0.501,0.037
0.525,0.108
0.468,0.001
0.403,0.767
0.553,0.069
0.529,0.077
0.898,0.540
1.018,0.539
0.131,0.810
0.054,0.792
0.487,0.713
0.168,0.699
0.420,0.665
0.533,0.095
0.478,0.127
0.461,0.049
0.962,0.543
0.964,0.539
0.167,0.815
0.426,0.700
0.974,0.488
0.541,0.145
0.034,0.784
0.540,0.032
0.462,0.064
0.976,0.520
0.033,0.803
0.045,0.769
0.493,0.063
0.971,0.546
0.951,0.517
0.535,0.086
0.513,0.067
0.563,0.096
0.237,0.483
0.921,0.570
0.995,0.529
0.042,0.755
0.325,0.482
0.076,0.796
0.957,0.566
0.251,0.515
0.472,0.771
0.312,0.478
0.404,0.709
0.343,0.460
0.196,0.517
0.549,0.039
0.950,0.500
0.543,0.718
0.112,0.766
0.076,0.854
0.038,0.757
0.877,0.561
0.962,0.475
0.988,0.499
0.461,0.058
0.327,0.492
0.935,0.507
0.226,0.501
0.095,0.775
0.560,0.025
0.265,0.458
0.025,0.853
0.999,0.486
0.332,0.502
0.273,0.504
0.475,0.709
0.252,0.506
0.236,0.493
0.318,0.578
0.091,0.767
0.485,0.656
0.118,0.772
0.420,0.747
0.918,0.593
0.257,0.525
0.068,0.754
0.030,0.770
0.095,0.763
0.490,0.107
0.060,0.762
0.015,0.742
0.526,0.065
0.396,0.729
0.275,0.447
0.926,0.493
0.550,0.063
0.410,0.762
0.086,0.792
1.000,0.495
0.252,0.441
0.482,0.043
1.049,0.568
0.261,0.455
0.530,0.043
0.459,0.726
0.971,0.526
1.006,0.507
0.024,0.794
0.090,0.761
0.138,0.795
0.455,0.692
0.433,0.734
0.432,0.805
0.478,0.072
0.241,0.485
0.473,0.147
0.301,0.430
0.529,0.049
0.500,0.783
0.487,0.092
0.424,0.643
0.510,0.736
0.956,0.478
0.457,0.796
0.508,0.102
0.929,0.486
0.451,0.728
0.409,0.690
0.446,0.699
0.275,0.505
0.057,0.730
0.969,0.542
0.279,0.541
0.025,0.821
0.984,0.570
0.495,0.058
0.272,0.473
0.280,0.474
0.296,0.432
0.042,0.866
0.436,0.673
0.267,0.481
0.507,0.021
0.971,0.488
0.063,0.797
0.498,0.048
0.142,0.777
0.987,0.519
0.496,0.675
0.096,0.809
1.003,0.561
0.947,0.513
0.442,0.056
0.149,0.825
0.326,0.547
0.059,0.814
0.950,0.609
0.282,0.451
0.078,0.816
0.258,0.454
0.990,0.516
0.443,0.133
0.491,0.081
0.982,0.578
0.019,0.763
0.440,0.765
0.244,0.434
0.134,0.736
0.457,0.090
0.548,0.099
1.002,0.532
0.513,0.104
0.479,0.115
0.992,0.475
0.543,0.043
0.976,0.535
0.467,0.797
0.496,0.026
0.250,0.439
0.995,0.562
0.385,0.657
0.470,0.104
0.994,0.538
0.260,0.429
0.504,0.073
0.111,0.765
0.435,0.713
0.051,0.699
0.962,0.505
0.027,0.747
0.322,0.503
0.485,0.127
0.076,0.791
0.479,0.112
0.438,0.807
1.018,0.579
0.513,0.131
0.460,0.841
0.379,0.714
0.242,0.453
0.551,0.117
1.005,0.555
0.328,0.747
0.505,0.062
0.126,0.810
0.234,0.453
0.405,0.736
0.456,0.767
0.291,0.566
1.004,0.587
0.101,0.807
1.076,0.534
0.251,0.596
0.239,0.435
0.462,0.725
0.951,0.612
0.549,0.070
0.476,0.774
0.442,0.072
1.008,0.578
0.474,0.819
0.255,0.498
0.244,0.538
0.988,0.436
0.520,0.040
0.524,0.052
0.464,0.054
0.011,0.804
0.435,0.691
0.961,0.525
0.265,0.442
1.013,0.485
0.481,0.063
0.973,0.472
0.442,0.688
0.063,0.742
0.419,0.813
0.386,0.721
1.032,0.556
0.460,0.776
0.510,0.074
0.216,0.457
0.859,0.611
0.931,0.581
0.083,0.817
0.426,0.743
0.413,0.664
0.976,0.562
0.236,0.408
0.199,0.459
1.019,0.596
0.438,0.073
1.023,0.601
0.316,0.556
0.274,0.479
0.970,0.557
0.437,0.760
0.517,0.002
1.014,0.622
0.493,0.123
0.115,0.741
0.138,0.749
1.023,0.568
0.497,0.163
0.276,0.479
0.591,0.114
0.399,0.779
0.259,0.498
0.064,0.785
0.463,0.751
0.281,0.471
0.527,0.119
0.537,0.034
1.013,0.528
0.230,0.492
0.457,0.661
0.064,0.804
0.942,0.563
0.501,0.061
0.486,0.046
0.261,0.488
0.310,0.562
0.499,0.128
0.475,0.053
0.037,0.806
0.504,0.735
1.055,0.484
0.061,0.818
0.410,0.690
0.434,0.758
0.996,0.540
0.442,0.755
0.345,0.491
0.942,0.634
0.077,0.771
0.454,0.755
0.155,0.471
0.103,0.768
0.061,0.798
0.441,0.687
0.893,0.521
0.388,0.497
0.490,0.013
0.975,0.559
1.004,0.526
0.877,0.531
0.492,0.721
0.620,0.116
0.212,0.518
0.538,0.081
0.291,0.487
0.475,0.768
0.970,0.439
0.539,0.110
0.504,0.033
0.272,0.456
0.494,0.680
0.547,0.750
0.310,0.474
0.320,0.489
1.006,0.481
0.485,0.780
0.994,0.547
0.483,0.048
0.395,0.710
0.415,0.717
0.439,0.760
0.519,0.042
0.431,0.645
0.032,0.827
0.078,0.787
1.026,0.491
0.244,0.523
0.492,0.029
0.436,0.750
0.468,0.076
0.436,0.748
0.953,0.525
0.968,0.537
0.406,0.634
0.483,0.799
0.137,0.783
0.265,0.523
0.042,0.776
0.077,0.807
0.247,0.463
0.428,0.741
1.060,0.540
0.268,0.496
0.039,0.773
0.105,0.785
0.129,0.747
0.997,0.570
0.071,0.747
0.522,0.064
0.215,0.497
1.077,0.575
0.563,0.023
0.326,0.473
0.458,0.726
0.948,0.450
0.462,0.745
0.106,0.836
0.059,0.737
0.070,0.792
0.400,0.773
0.940,0.445
0.946,0.560
0.023,0.715
0.231,0.475
1.045,0.583
0.529,0.113
0.093,0.811
0.456,0.698
0.117,0.718
0.297,0.463
0.236,0.483
0.416,0.689
1.024,0.579
0.002,0.783
1.011,0.576
0.516,0.069
0.484,0.073
1.005,0.597
0.466,0.029
0.494,0.045
0.981,0.547
0.276,0.522
0.285,0.502
0.223,0.484
0.408,0.725
0.461,0.674
0.984,0.548
0.257,0.505
0.293,0.501
0.966,0.555
0.919,0.527
0.454,0.675
0.073,0.860
0.483,0.110
0.959,0.498
0.237,0.554
0.246,0.489
0.109,0.824
0.522,0.087
0.419,0.682
0.236,0.470
0.279,0.510
0.303,0.490
0.524,0.062
0.111,0.797
0.274,0.453
0.992,0.462
0.236,0.488
0.457,0.728
0.288,0.576
0.311,0.496
0.492,0.049
0.381,0.704
0.419,0.757
0.226,0.454
0.509,0.123
0.432,0.780
0.201,0.596
0.937,0.545
0.506,0.062
0.046,0.772
0.962,0.561
0.112,0.819
0.953,0.504
0.978,0.534
0.543,0.094
0.271,0.493
0.541,0.096
0.408,0.756
1.013,0.561
0.397,0.686
0.960,0.491
0.339,0.608
0.442,0.018
0.217,0.469
0.025,0.837
1.034,0.561
0.280,0.541
0.518,0.018
0.037,0.811
0.236,0.554
0.976,0.508
0.947,0.520
0.991,0.494
0.275,0.529
1.026,0.539
0.944,0.571
1.046,0.517
0.250,0.549
0.015,0.781
0.422,0.705
1.029,0.522
0.114,0.787
0.098,0.765
0.219,0.533
0.544,0.639
0.453,0.665
0.455,0.704
0.252,0.465
0.137,0.808
0.105,0.829
0.936,0.558
1.023,0.601
0.293,0.409
0.494,0.044
0.575,0.020
0.510,0.040
0.024,0.832
0.294,0.570
0.539,0.009
0.426,0.759
0.006,0.798
0.978,0.526
0.457,0.719
0.421,0.699
0.287,0.551
0.492,0.077
0.446,0.668
0.892,0.545
0.153,0.835
0.533,0.120
0.490,0.679
0.220,0.542
0.420,0.718
0.479,0.074
0.279,0.568
0.530,0.126
0.498,0.074
0.131,0.782
0.054,0.793
0.449,0.670
0.918,0.538
0.474,0.129
0.572,0.014
0.263,0.461
0.477,0.776
0.567,0.095
0.549,0.085
0.915,0.532
0.955,0.567
0.507,0.058
1.045,0.491
0.941,0.539
0.046,0.793
0.951,0.576
0.284,0.439
0.990,0.555
0.099,0.737
0.944,0.544
0.471,0.132
0.455,0.656
0.187,0.477
0.898,0.610
0.094,0.740
0.066,0.756
0.314,0.515
0.258,0.461
0.869,0.471
0.406,0.694
0.984,0.435
0.116,0.842
0.446,0.734
0.079,0.827
1.018,0.536
0.904,0.522
0.527,0.087
0.284,0.486
0.563,0.093
0.473,0.667
0.281,0.526
0.196,0.502
0.472,0.089
0.529,0.031
0.430,0.795
0.472,0.652
0.425,0.695
0.530,0.061
0.134,0.779
0.499,0.712
0.553,0.013
0.008,0.790
0.351,0.703
0.967,0.459
0.464,0.764
0.971,0.539
0.519,0.056
0.473,0.086
0.085,0.794
0.068,0.842
0.422,0.626
1.041,0.558
0.337,0.576
0.515,0.070
0.533,0.079
0.526,0.148
0.280,0.547
0.076,0.773
0.457,0.731
0.369,0.701
0.284,0.501
0.370,0.692
0.441,0.045
0.444,0.678
0.565,0.063
0.046,0.711
0.522,0.005
0.224,0.542
0.429,0.744
0.527,0.082
1.031,0.534
0.406,0.745
1.058,0.542
0.275,0.450
1.052,0.542
0.083,0.790
0.951,0.536
0.573,0.036
0.258,0.509
0.507,0.064
0.314,0.455
0.034,0.832
0.003,0.760
0.433,0.688
0.970,0.563
0.921,0.486
0.459,0.789
0.111,0.784
0.490,0.681
0.233,0.462
0.248,0.446
0.983,0.504
0.549,0.039
0.985,0.532
1.042,0.516
0.468,0.134
0.942,0.507
0.434,0.707
0.021,0.745
0.254,0.474
0.194,0.514
0.408,0.777
0.113,0.859
0.564,0.116
0.458,0.047
0.366,0.697
0.974,0.600
0.504,0.747
0.061,0.700
0.079,0.800
0.108,0.764
0.481,0.026
0.424,0.787
0.053,0.744
0.991,0.618
0.912,0.570
0.504,0.077
0.427,0.694
0.432,0.687
0.041,0.727
0.437,0.068
0.117,0.743
0.530,0.107
0.455,0.738
0.118,0.815
0.939,0.536
0.019,0.633
0.088,0.817
0.499,0.080
0.303,0.505
0.961,0.546
0.954,0.520
1.036,0.534
0.079,0.711
0.551,0.019
0.522,0.087
0.468,0.054
0.301,0.502
0.015,0.746
0.079,0.766
0.035,0.753
0.247,0.562
0.058,0.756
0.030,0.775
0.978,0.552
0.941,0.511
1.049,0.611
0.523,0.101
0.487,0.073
0.407,0.693
0.462,0.718
0.103,0.724
0.242,0.529
0.126,0.755
0.450,0.736
0.252,0.543
0.060,0.817
0.270,0.503
0.080,0.772
0.095,0.729
0.076,0.817
0.434,0.788
0.468,0.082
0.975,0.589
0.068,0.795
0.096,0.751
0.458,0.089
0.280,0.526
0.959,0.579
0.455,0.732
0.060,0.734
0.030,0.767
0.103,0.736
0.446,0.082
0.433,0.718
0.259,0.475
0.476,0.100
0.496,0.050
0.028,0.772
0.395,0.734
0.092,0.753
0.564,0.090
0.030,0.793
0.554,0.086
0.534,0.062
0.124,0.765
0.539,0.068
0.050,0.713
0.457,0.688
0.051,0.807
1.013,0.504
1.012,0.511
1.024,0.518
0.315,0.497
0.550,0.158
0.063,0.739
0.097,0.753
0.292,0.530
0.558,0.054
0.414,0.697
0.948,0.518
0.521,0.063
0.448,0.769
0.290,0.463
0.304,0.494
0.082,0.762
0.281,0.593
0.997,0.576
0.442,0.680
0.957,0.532
0.997,0.595
0.279,0.447
0.505,0.723
0.544,0.079
0.115,0.747
0.302,0.546
0.197,0.580
0.360,0.443
0.034,0.750
0.366,0.782
0.112,0.880
0.526,0.090
0.422,0.748
0.035,0.766
0.989,0.603
0.010,0.753
0.422,0.710
0.485,0.102
0.275,0.493
0.271,0.492
0.038,0.765
0.587,0.059
0.082,0.763
0.966,0.511
0.248,0.490
1.051,0.569
0.528,0.123
1.041,0.525
1.017,0.503
0.455,0.149
0.459,0.790
0.269,0.463
1.001,0.584
0.505,0.050
0.226,0.485
0.218,0.466
0.596,0.088
0.417,0.753
0.437,0.719
0.953,0.517
0.104,0.810
0.262,0.557
0.392,0.760
0.494,0.055
0.079,0.858
0.290,0.520
0.069,0.792
0.007,0.775
0.277,0.514
0.099,0.807
0.448,0.067
0.468,0.079
0.185,0.522
0.458,0.081
0.987,0.558
0.433,0.028
0.459,0.812
0.195,0.522
0.555,0.041
1.001,0.466
0.453,0.697
0.082,0.856
0.260,0.571
0.490,0.042
0.930,0.601
0.154,0.781
0.400,0.749
0.268,0.459
0.483,0.747
0.462,0.693
0.509,0.073
0.420,0.082
0.235,0.503
0.518,0.627
0.379,0.721
0.250,0.460
0.389,0.495
0.526,0.111
0.185,0.385
0.272,0.555
0.979,0.495
0.526,0.046
0.419,0.773
0.946,0.601
0.973,0.487
0.369,0.752
0.263,0.445
0.050,0.723
0.960,0.588
0.478,0.694
0.593,0.068
0.423,0.799
0.466,0.081
0.477,0.653
0.936,0.506
0.568,0.081
0.082,0.793
0.361,0.721
0.529,0.051
0.115,0.761
0.243,0.525
0.961,0.509
0.994,0.569
0.347,0.756
0.236,0.586
0.488,0.065
1.056,0.523
0.465,0.717
0.414,0.725
0.539,0.103
0.499,0.050
0.593,0.123
0.276,0.441
0.244,0.500
0.087,0.781
1.000,0.525
0.491,0.082
0.527,0.098
0.076,0.778
0.270,0.495
0.291,0.518
0.303,0.487
0.095,0.762
0.514,0.098
0.450,0.735
0.080,0.876
0.125,0.762
0.250,0.526
0.378,0.483
0.518,0.021
0.959,0.557
0.430,0.703
0.055,0.684
0.440,0.003
0.080,0.787
0.447,0.717
0.360,0.754
0.600,0.085
0.560,0.062
0.931,0.562
0.201,0.514
0.400,0.712
0.520,0.146
0.036,0.868
0.414,0.718
1.034,0.504
0.424,0.754
0.032,0.752
0.966,0.500
0.279,0.432
0.118,0.796
0.321,0.582
0.036,0.763
0.351,0.535
0.449,0.687
0.416,0.714
0.381,0.765
0.267,0.503
0.229,0.417
0.556,0.046
0.441,0.022
0.287,0.558
0.101,0.774
0.126,0.822
0.412,0.754
0.261,0.505
0.299,0.553
0.462,0.069
0.520,0.123
0.929,0.470
0.056,0.741
0.509,0.662
0.542,0.132
0.013,0.776
0.448,0.086
0.431,0.713
0.354,0.507
0.097,0.728
0.455,0.812
1.017,0.558
0.951,0.520
1.039,0.501
0.462,0.776
0.341,0.429
0.468,0.176
0.441,0.781
0.853,0.531
0.382,0.747
0.453,0.770
0.517,0.703
0.072,0.740
1.026,0.597
0.085,0.787
0.954,0.547
0.247,0.561
0.333,0.476
0.909,0.541
0.062,0.815
0.410,0.817
0.032,0.735
0.380,0.692
0.120,0.814
0.525,0.084
0.210,0.548
0.942,0.574
0.997,0.562
0.288,0.544
0.503,0.051
0.951,0.540
0.481,0.697
0.503,0.079
0.482,0.001
0.365,0.426
0.292,0.467
0.973,0.529
0.265,0.458
0.434,0.745
0.402,0.731
1.031,0.597
1.029,0.502
0.431,0.141
0.240,0.446
0.050,0.769
0.423,0.724
0.457,0.128
0.238,0.502
0.460,0.049
0.424,0.091
0.228,0.511
0.462,0.674
0.935,0.511
0.965,0.479
0.248,0.453
0.370,0.710
0.225,0.491
0.493,0.674
0.269,0.606
0.538,0.016
0.079,0.686
0.942,0.571
1.009,0.607
0.929,0.489
0.547,0.035
1.001,0.521
0.384,0.724
0.533,0.062
0.060,0.815
0.462,0.702
0.487,0.095
0.291,0.474
0.174,0.767
0.400,0.733
0.968,0.480
0.377,0.686
0.423,0.668
0.346,0.571
0.404,0.754
0.335,0.432
0.469,0.010
0.343,0.481
0.415,0.704
1.039,0.462
0.508,0.094
0.477,0.031
0.435,0.672
0.097,0.819
0.478,0.179
0.934,0.579
0.500,0.185
0.437,0.730
0.937,0.482
0.291,0.413
0.011,0.838
0.421,0.668
0.955,0.580
0.495,0.069
0.547,0.067
0.230,0.546
0.925,0.530
0.360,0.646
0.029,0.733
0.355,0.777
0.241,0.456
0.237,0.446
0.466,0.744
0.515,0.753
0.526,0.022
0.513,0.032
0.053,0.804
0.476,0.147
0.463,0.713
0.285,0.441
0.075,0.775
0.019,0.768
0.305,0.527
0.489,0.008
0.096,0.779
0.288,0.426
0.966,0.580
0.489,0.058
0.487,0.033
0.527,0.095
1.016,0.555
0.341,0.513
0.444,0.085
0.315,0.517
0.061,0.764
0.028,0.858
0.453,0.037
0.098,0.794
0.137,0.739
0.954,0.526
0.076,0.788
0.993,0.561
0.249,0.499
0.231,0.494
0.079,0.752
0.033,0.794
0.418,0.788
0.460,0.747
0.234,0.466
0.285,0.487
0.453,0.024
0.472,0.827
0.472,0.049
0.095,0.798
0.430,0.759
0.482,0.054
0.481,0.771
0.464,0.061
0.459,0.728
0.306,0.454
0.333,0.422
0.950,0.573
0.499,0.027
0.531,0.107
0.457,0.049
0.070,0.799
0.962,0.500
0.496,0.045
0.974,0.499
0.495,0.055
0.505,0.108
0.117,0.792
0.402,0.693
0.144,0.733
0.075,0.780
0.508,0.681
0.298,0.502
0.234,0.532
0.447,0.674
0.180,0.566
0.455,0.686
0.087,0.734
0.253,0.561
0.408,0.721
0.394,0.728
0.992,0.535
0.934,0.520
0.467,0.724
0.471,0.064
0.986,0.527
0.236,0.447
0.509,0.078
0.566,0.105
0.970,0.449
0.074,0.808
0.469,0.774
0.484,0.063
0.473,0.844
0.015,0.791
0.287,0.522
0.940,0.518
0.287,0.546
0.965,0.542
0.104,0.759
0.495,0.033
0.486,0.033
0.952,0.505
0.999,0.543
0.580,0.053
0.524,0.105
0.070,0.853
0.535,0.140
0.436,0.775
0.883,0.564
0.519,0.044
0.443,0.741
0.073,0.816
0.364,0.717
0.999,0.565
0.202,0.448
0.074,0.779
0.158,0.751
0.928,0.503
0.263,0.504
0.165,0.506
0.963,0.540
0.436,0.777
0.264,0.538
0.119,0.734
0.578,0.026
0.521,0.095
0.052,0.755
0.252,0.489
0.501,0.092
0.272,0.520
0.207,0.462
0.141,0.820
0.259,0.544
0.404,0.689
0.208,0.530
0.318,0.499
0.034,0.794
0.422,0.759
0.318,0.467
0.259,0.515
1.008,0.496
0.236,0.540
0.089,0.780
0.003,0.747
0.426,0.757
0.449,0.765
0.974,0.472
0.418,0.816
0.302,0.476
0.505,0.125
0.979,0.516
0.049,0.716
0.440,0.684
0.277,0.510
0.918,0.538
0.257,0.420
0.900,0.529
0.965,0.549
0.021,0.873
1.015,0.574
0.288,0.516
0.467,0.778
1.000,0.587
0.239,0.543
0.441,0.667
0.435,0.738
0.423,0.766
0.909,0.503
0.512,0.095
0.985,0.579
0.882,0.510
0.961,0.563
0.493,0.073
0.961,0.537
0.512,0.053
0.124,0.730
0.430,0.737
0.558,0.052
0.497,0.048
0.531,0.108
0.392,0.758
0.436,0.741
0.410,0.685
0.424,0.654
0.451,0.648
0.453,0.755
0.080,0.706
0.512,0.098
0.971,0.603
0.239,0.506
0.406,0.764
0.260,0.483
0.468,0.720
0.063,0.815
0.432,0.723
1.010,0.561
0.052,0.821
0.003,0.707
1.018,0.510
0.991,0.505
0.039,0.768
0.098,0.745
0.943,0.571
0.118,0.820
0.431,0.771
0.926,0.520
0.494,0.142
0.520,0.118
0.383,0.724
0.055,0.801
